File,,Mean_4,Mean_5,Mean_6,Mean_7,Mean_10,Mean_11,Mean_12,Mean_13,Mean_14,Mean_15,Mean_16,Mean_17,Mean_18,Mean_24,Mean_26,Mean_28,Mean_30,Mean_43,Mean_44,Mean_45,Mean_46,Mean_49,Mean_50,Mean_51,Mean_52,Mean_53,Mean_54,Mean_58,Mean_60,Mean_85,Mean_91,Mean_92,Mean_630,Mean_631,Mean_632,Mean_1002,Mean_1003,Mean_1005,Mean_1006,Mean_1007,Mean_1008,Mean_1009,Mean_1010,Mean_1011,Mean_1012,Mean_1013,Mean_1014,Mean_1015,Mean_1016,Mean_1017,Mean_1018,Mean_1019,Mean_1020,Mean_1021,Mean_1022,Mean_1023,Mean_1024,Mean_1025,Mean_1026,Mean_1027,Mean_1028,Mean_1029,Mean_1030,Mean_1031,Mean_1034,Mean_1035,Mean_2002,Mean_2003,Mean_2005,Mean_2006,Mean_2007,Mean_2008,Mean_2009,Mean_2010,Mean_2011,Mean_2012,Mean_2013,Mean_2014,Mean_2015,Mean_2016,Mean_2017,Mean_2018,Mean_2019,Mean_2020,Mean_2021,Mean_2022,Mean_2023,Mean_2024,Mean_2025,Mean_2026,Mean_2027,Mean_2028,Mean_2029,Mean_2030,Mean_2031,Mean_2034,Mean_2035
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050157_anat_thickness.nii.gz,OHSU_0050157,0.003449,1.078138,0.11931,0.000031,0.005338,0,0,0,0,0,0.000217,2.333551,5.054699,0,0,0.017322,0,0.001831,1.103519,0.122262,0,0.006262,0,0.000012,0,2.563178,5.369178,0.000071,0.02969,0,0.002912,0,0.004544,0,0,3.234811,2.288833,1.707663,4.478553,3.411335,2.489509,3.469696,3.09579,2.405348,2.693607,2.242821,2.879268,3.424392,1.95791,1.985679,2.18723,2.716877,2.203847,1.461014,1.511568,2.940885,2.034746,2.808979,3.493949,2.806767,2.313181,1.707291,2.63439,2.365024,2.630633,3.568818,2.875447,2.283301,1.711402,4.625086,3.662677,2.99106,3.449344,2.813908,2.328448,2.663847,2.177531,2.871155,3.315858,1.91417,1.991791,2.236106,2.462895,2.297903,1.505703,1.539769,3.260338,1.975072,2.619979,3.46543,2.615482,2.068378,1.795069,2.498155,2.515715,2.196066,3.623339
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050158_anat_thickness.nii.gz,OHSU_0050158,0.01299,2.168505,0.126806,0.000107,0.0019,0.000002,0.000011,0,0,0,0.000854,2.092281,4.194504,0,0.000294,0.008809,0,0.021466,0.782901,0.132398,0.000033,0.00342,0,0,0,2.393633,4.70715,0.016275,0.018726,0,0.006811,0,0.007215,0,0,2.863956,2.128714,1.791245,4.129373,3.457803,2.339987,3.380675,3.232422,2.439032,2.717234,2.50075,2.491039,3.531263,2.743994,1.825417,2.329157,2.37106,2.17972,1.794563,1.588167,3.093018,1.801838,2.655431,4.01942,2.847072,2.524745,1.665855,2.927567,2.244634,2.38222,4.360173,2.338168,2.25253,1.766819,4.521292,3.860562,2.721837,3.43068,3.089434,2.656436,2.85883,2.781249,3.136919,3.284654,2.95473,1.899278,2.597163,3.134568,2.661913,1.863211,1.569935,3.005695,1.953821,2.532861,2.937766,2.870024,2.544754,1.843008,3.032402,2.547101,1.722289,4.370676
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050159_anat_thickness.nii.gz,OHSU_0050159,0.010089,1.710649,0.137979,0.000028,0.001672,0,0,0,0,0,0.000495,1.923051,4.627169,0,0,0.00834,0,0.009388,0.613592,0.142296,0.000011,0.001675,0.000004,0,0,2.018928,4.449324,0.000259,0.008569,0,0.02039,0,0.007588,0.000203,0,2.593667,2.098318,1.699959,4.288071,3.417991,2.530919,3.292451,2.919237,2.249056,2.609956,2.569088,2.420103,2.934867,2.534164,1.548858,2.151453,1.831866,1.719279,1.686902,1.275237,2.734045,1.679047,2.187107,3.063849,1.973892,1.973185,1.375863,2.216477,1.972326,1.721815,3.129195,2.460197,2.025248,1.858971,4.044513,3.874881,2.929618,3.679637,3.527323,2.518863,2.647129,2.907989,2.80573,3.115952,2.890412,1.74489,2.374974,2.43633,2.278117,1.894435,1.376717,2.920553,1.734316,2.514087,3.455379,2.175753,2.160925,1.650942,2.371076,2.302605,1.758372,3.492949
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050160_anat_thickness.nii.gz,OHSU_0050160,0.008103,1.746076,0.137808,0.000014,0.001384,0,0,0,0,0,0.000013,2.118809,4.798399,0,0.000442,0.014015,0,0.005314,0.365073,0.115587,0.00001,0.001057,0.000052,0,0,1.971754,4.496216,0.023573,0.007811,0,0.006093,0,0.006573,0.000025,0,2.826467,2.123747,2.016478,4.013614,3.51168,2.650369,3.070624,3.019873,2.54957,2.743476,2.741694,1.922784,3.209999,2.687028,2.15437,2.45181,2.4429,2.143361,1.89845,1.895062,2.757054,1.962687,2.613882,3.488267,2.527037,2.494454,1.825856,2.596982,2.553142,2.275804,3.448627,3.157131,2.298455,2.130363,3.735214,3.568718,3.093842,3.737442,3.146723,2.735793,2.863277,2.632417,2.538024,3.413672,2.669815,1.942866,2.474515,2.712299,2.27767,2.252913,1.827645,3.162146,2.110508,2.854306,3.425611,2.519473,2.521093,1.858403,2.624415,2.45833,1.85471,3.666667
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050161_anat_thickness.nii.gz,OHSU_0050161,0.008945,1.9013,0.12993,0.000036,0.002752,0,0,0,0,0,0.000414,2.435859,5.344802,0,0,0.013899,0,0.011207,0.919095,0.127386,0.000056,0.002737,0.00001,0,0,2.200507,4.949338,0.007184,0.014872,0,0.009577,0,0.01111,0.000509,0,2.657612,1.750184,1.763852,4.687325,3.256176,2.298259,3.188415,3.104919,2.334175,2.258731,2.771629,2.354703,3.12071,2.644583,1.543495,1.925766,1.802783,1.799855,1.742862,1.371586,2.305333,1.670507,2.436563,3.479126,2.198762,2.187674,1.512339,2.265381,2.066142,1.621088,3.258191,2.489711,1.804405,1.953065,4.06342,3.520626,2.62197,3.159178,2.95857,2.74542,2.595497,2.74671,2.812872,3.071949,2.618078,1.545445,2.452315,2.277599,2.194105,2.221092,1.5248,2.226506,1.852255,2.588607,3.183076,2.143382,2.176152,1.521158,2.392688,2.171107,1.62398,3.817777
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050162_anat_thickness.nii.gz,OHSU_0050162,0.008108,1.560371,0.137878,0.000002,0.00654,0,0.000028,0,0,0,0.000085,2.474302,4.700595,0,0.001016,0.019236,0,0.008371,1.511257,0.131447,0.000036,0.003218,0,0,0,2.424771,4.914182,0.001386,0.012865,0,0.008364,0,0.018771,0.000286,0,2.730853,1.762942,1.855036,3.75938,3.546212,2.170027,3.278097,2.878417,2.553332,2.678808,2.663513,2.42384,3.168028,3.02041,1.771243,2.024058,2.247569,2.074391,1.968718,1.496794,2.663646,1.866986,2.429521,3.734184,2.205644,2.095505,1.691362,2.447859,2.166399,1.962454,3.184494,2.286659,1.871607,2.094393,4.428025,3.976474,2.682535,3.577839,2.943629,2.834042,2.627541,2.763046,3.162437,3.21521,3.121416,1.686214,2.165104,2.295446,2.081873,2.095256,1.425876,2.885308,1.786632,2.688663,3.170418,2.038759,2.161182,1.597163,2.485126,2.270231,1.660845,3.420433
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050163_anat_thickness.nii.gz,OHSU_0050163,0.009424,1.602761,0.140653,0.000167,0.001935,0,0.000009,0,0,0,0.000473,2.087502,4.950801,0,0,0.017383,0,0.010702,0.710012,0.14818,0.000022,0.001166,0,0,0,2.451407,4.883491,0,0.017907,0,0.01699,0,0.00592,0.000126,0,2.941339,2.157347,1.937458,4.262231,3.976814,2.823249,3.443609,2.997769,2.418057,2.808852,2.392221,2.613099,3.583302,2.44241,2.017644,2.617423,2.302192,2.237354,1.373212,1.721677,3.020213,1.882536,2.846318,3.662514,2.755644,2.65356,1.88493,2.519079,2.336619,2.056851,3.489428,2.625504,2.041318,2.036389,4.640546,4.04404,3.222824,3.256236,3.11818,2.40569,2.786396,2.48854,2.71402,3.196205,2.671283,1.763949,2.331746,2.563105,2.322919,1.894483,1.710403,3.183131,1.749776,2.843748,3.075502,2.511537,2.449066,1.864171,2.358273,2.492419,1.835742,3.738851
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050164_anat_thickness.nii.gz,OHSU_0050164,0.003559,0.840283,0.084481,0.000047,0.004416,0,0,0,0,0,0.000703,2.17087,4.763293,0,0,0.008461,0,0.010598,0.889913,0.10349,0.000028,0.003502,0,0,0,2.25454,4.600365,0.000357,0.009868,0,0.008796,0,0.003235,0.000078,0,2.891122,2.158746,1.613647,4.123253,3.044559,2.679711,3.062613,2.979938,2.1457,2.364174,2.342061,2.317133,3.017559,1.971131,2.00215,2.15776,2.137887,2.141331,1.582095,1.523286,2.767149,1.930397,2.814085,3.669422,2.740201,2.563576,1.782648,2.485746,2.433015,2.132479,3.352696,2.17211,2.291397,1.707711,4.225966,3.540304,3.011406,3.521637,3.100227,2.346462,2.882438,2.721337,2.812941,3.213889,2.12011,1.708142,2.369282,2.325042,2.206691,2.344983,1.868596,2.989282,2.098876,2.716675,3.602987,2.776927,2.753455,1.856267,2.376079,2.810861,1.867529,3.535515
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050165_anat_thickness.nii.gz,OHSU_0050165,0.011576,1.841728,0.133891,0.000008,0.002083,0,0,0,0,0,0.000058,1.838796,4.09831,0,0,0.005404,0,0.009239,0.600884,0.109314,0,0.002557,0,0.000001,0,2.136429,3.95771,0,0.009477,0,0.006994,0,0.008534,0.000895,0,2.503276,1.944075,2.052479,4.17426,3.454654,2.558037,3.222115,2.959078,2.498806,2.69784,2.655021,2.425251,3.477134,2.875243,1.844069,2.035789,2.229796,1.95342,1.994422,1.457302,2.465711,1.71051,2.759388,3.257675,2.29064,2.383184,1.742712,2.593208,2.194479,2.01612,3.286623,2.717355,2.156603,2.451522,3.868013,4.207501,2.782742,3.840475,3.159218,2.840233,2.503805,2.97761,2.709906,3.59958,3.247927,1.833024,2.210386,2.338062,2.148804,2.454471,1.736404,2.744307,1.88298,2.711757,3.577193,2.41246,2.414555,1.793834,2.567627,2.233893,1.384267,3.633342
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050166_anat_thickness.nii.gz,OHSU_0050166,0.008403,0.693377,0.122164,0.000008,0.003704,0,0.000004,0,0,0,0.000301,2.135386,3.930747,0,0,0.008085,0,0.013079,0.749014,0.109138,0.000055,0.003133,0,0,0,2.269316,4.500323,0.0002,0.009227,0,0.019016,0,0.000875,0.000137,0,2.801043,1.70556,1.849379,3.576176,3.464746,2.165084,2.88449,2.99962,2.142994,2.854383,2.567596,2.670898,2.918046,1.91609,1.844086,1.857405,2.148589,1.831582,1.699195,1.125345,2.682866,1.768294,2.429586,4.162914,2.30895,2.162839,1.40159,2.052176,1.86294,1.517147,3.417558,2.813888,1.84964,2.254987,3.998621,3.750676,2.92676,3.33851,3.219506,2.558323,2.772069,2.892138,2.733935,2.966953,2.559324,1.878645,2.161584,2.139802,1.898851,2.157895,1.24299,2.899499,1.846799,2.672191,3.598051,2.16522,2.183064,1.605925,2.159415,1.757755,1.531546,3.515765
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050167_anat_thickness.nii.gz,OHSU_0050167,0.007059,0.932744,0.168596,0.00058,0.003741,0,0,0,0,0,0.001499,2.249983,4.816354,0,0.000225,0.008118,0,0.007284,1.09504,0.140726,0.000071,0.002534,0,0,0,2.247608,5.062256,0.00315,0.008525,0,0.017107,0,0.011156,0.000028,0,2.932163,1.909993,1.983034,4.343366,4.029193,2.602073,3.582699,3.126452,2.424446,2.930542,2.703926,2.293013,3.696869,2.895138,1.845195,2.215124,1.918147,1.761794,1.547151,1.423661,3.023805,1.746592,2.570551,3.616666,1.988378,1.958332,1.466464,2.49507,2.305348,2.114564,3.467917,2.59457,2.108292,1.863983,4.512163,4.425094,3.068917,3.835779,3.218925,3.054913,3.039229,2.984891,2.60185,3.452005,2.966313,1.837418,2.329899,2.328299,2.061469,1.954907,1.584783,3.140732,1.790345,2.825942,3.407325,2.247786,2.196149,1.778174,2.658667,2.349554,1.710151,3.830974
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050168_anat_thickness.nii.gz,OHSU_0050168,0.008208,1.195677,0.106272,0.000068,0.002487,0,0,0,0,0,0.000188,2.018549,4.5038,0,0.00014,0.012172,0,0.007152,0.772352,0.077829,0,0.002236,0,0,0,2.081329,4.386846,0.001174,0.007094,0,0.01376,0,0.002657,0.000019,0,2.615126,1.980795,1.730551,4.50364,3.325478,2.536219,3.344041,2.863645,2.089156,2.833776,2.4824,2.438486,3.173182,2.658408,2.016924,2.07362,2.046688,2.204744,1.807237,1.534939,2.821861,1.929062,2.337366,3.542961,2.337671,2.528192,1.628089,2.623207,2.44762,1.806536,3.136092,2.573233,2.145744,2.056966,4.509412,3.715794,2.609581,3.322303,3.213533,2.221574,2.888082,2.640145,2.771851,3.28615,2.683872,1.825313,2.186665,2.347535,2.174228,1.966687,1.51076,2.763364,1.943193,2.544052,3.511528,2.534164,2.575619,1.746221,2.731373,2.296997,1.493043,3.417163
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050169_anat_thickness.nii.gz,OHSU_0050169,0.009793,1.291983,0.137353,0.000063,0.00182,0,0,0,0,0,0.000112,2.107987,4.384507,0,0,0.011884,0,0.005452,0.53448,0.122971,0.000008,0.002894,0,0,0,2.266072,4.551298,0.004009,0.017825,0,0.006625,0,0.005178,0.000299,0,3.098996,2.124619,2.312841,4.741148,3.35712,2.508633,3.009276,3.045113,2.720355,2.138626,2.649751,2.208073,3.133337,2.320434,1.780534,2.011828,1.850552,2.046382,1.812777,1.429758,2.626308,1.789972,2.448977,3.799345,2.520901,2.100397,1.470897,2.505568,2.21717,2.381984,3.56699,2.724885,1.821666,2.218305,4.488556,3.807689,2.868049,3.466885,3.473694,2.379621,2.249471,2.880929,2.717667,3.253235,2.678111,1.604349,1.870728,2.14249,2.106891,2.140868,1.506358,3.236021,1.62649,2.647359,3.916081,2.34836,2.07666,1.300253,2.415519,2.307022,2.03702,3.734506
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050170_anat_thickness.nii.gz,OHSU_0050170,0.014919,1.836096,0.135666,0.000007,0.002064,0,0,0,0,0,0.000103,2.082002,4.947265,0,0.000336,0.011745,0,0.01718,0.63554,0.137051,0,0.002313,0,0,0,2.133694,4.454956,0.001585,0.017342,0,0.022059,0,0.007749,0.000331,0,2.700438,2.062371,1.861595,3.316077,3.491468,2.607607,3.171705,3.017026,2.32465,2.434208,2.353499,2.097398,3.356078,2.628331,1.639905,2.163362,2.016358,1.939778,1.974296,1.591934,2.467199,1.900236,2.454356,3.765308,2.188886,2.10627,1.592031,2.565606,2.471749,2.168702,3.429454,2.737141,1.87377,1.749849,3.881765,4.000902,3.335315,3.585007,2.989015,2.525251,2.548889,2.7362,2.775663,3.140854,2.5373,1.592366,2.054078,2.372259,2.085791,1.954171,1.601272,2.940368,1.74939,2.457357,3.284794,2.070006,2.069971,1.581974,2.712252,2.772417,1.9594,3.71453
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/OHSU_0050171_anat_thickness.nii.gz,OHSU_0050171,0.008277,0.652571,0.155485,0.00001,0.003837,0,0.000019,0,0,0,0.00005,2.172673,4.762634,0,0,0.012267,0,0.006594,0.866203,0.14162,0.000006,0.002157,0,0,0,2.483517,5.055408,0.002054,0.020008,0,0.003455,0,0.010548,0,0,2.577768,1.970341,1.846728,4.168416,3.536846,2.662548,3.226469,3.213211,2.674517,2.773973,3.002837,2.463492,3.218193,2.20936,1.517106,2.204476,2.11832,1.991752,1.959338,1.346866,2.842215,1.770912,2.514287,3.466393,2.127192,1.928265,1.515573,2.380414,2.228468,2.260134,3.649066,2.858793,1.872841,1.994083,4.483268,4.093093,2.85742,3.226164,3.32664,2.804658,3.069113,3.137065,2.75073,3.288213,3.063169,1.757327,2.181307,2.527077,2.271832,2.175818,1.26535,3.264567,1.607061,2.561569,3.178481,2.292497,2.044824,1.546367,2.367828,2.130059,2.112176,3.449041
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050102_anat_thickness.nii.gz,Olin_0050102,0.004158,0.63925,0.128656,0,0.003782,0,0.00004,0,0,0,0,2.494772,4.100047,0,0.000084,0.004503,0,0.004343,0.398119,0.095749,0,0.002477,0,0.000005,0,2.586896,4.306008,0.000115,0.014464,0,0.002635,0,0.002327,0,0,2.636507,1.381393,1.897303,4.054787,3.851294,2.530856,3.470011,2.976911,2.551382,2.830929,2.785697,2.707595,3.457185,2.780588,1.691158,1.919278,2.02305,1.673904,1.985806,1.207182,3.046267,1.602949,2.668296,4.122108,1.706518,1.465994,1.364683,2.312094,1.996584,1.878955,3.693763,2.075944,1.115065,2.149048,4.069755,4.335444,2.892781,3.935192,3.036854,2.469061,2.652241,2.341801,2.59303,3.353579,3.051871,1.64753,1.881966,2.260364,1.763261,1.931419,1.057508,3.247863,1.447672,2.480191,3.358489,1.921104,1.505691,1.203399,2.184199,1.879154,1.547256,3.820058
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050103_anat_thickness.nii.gz,Olin_0050103,0.008649,0.913632,0.115184,0,0.00256,0,0.000008,0,0,0,0,2.550364,4.370257,0,0,0.017932,0,0.007895,0.474807,0.103795,0,0.001976,0,0.000031,0,2.442078,4.053082,0.000279,0.019017,0,0.003498,0,0.001368,0.000216,0,2.543909,1.723206,1.606052,3.80921,3.208388,2.497613,2.889561,3.063412,2.158065,2.435989,2.366432,2.734484,2.959979,2.916629,1.531586,2.107444,1.856046,2.141886,1.308568,1.120063,2.922255,1.49082,2.431084,3.796379,2.287506,1.926316,1.414192,1.976523,2.178402,1.68702,3.610644,1.935275,1.703622,1.689955,3.296218,3.36457,2.718755,2.626701,3.215257,2.251891,2.368671,2.118978,2.654928,2.541133,2.748164,1.475426,2.190542,2.026134,2.232977,1.982052,1.146688,2.949715,1.272532,2.799974,2.688194,2.310674,1.930501,1.147358,1.835293,2.057408,1.232723,3.560903
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050104_anat_thickness.nii.gz,Olin_0050104,0.002803,0.979418,0.110504,0.000014,0.001695,0,0,0,0,0,0.000063,2.539129,5.275784,0,0.000183,0.012489,0,0.000371,0.98015,0.109955,0.000035,0.006779,0,0,0,2.072452,4.973893,0.000146,0.00931,0,0.008239,0,0.000628,0,0,2.731096,1.698118,1.737738,4.862125,3.33733,2.278956,3.151775,2.991833,2.302276,2.337886,2.529688,3.122864,3.029825,1.98613,1.755043,2.126805,2.310455,1.883151,1.648729,1.498277,2.878895,1.897532,2.492399,3.916616,1.894533,1.621207,1.35015,2.245374,2.279016,2.294863,3.315365,2.266317,1.399842,2.128871,3.444299,3.225347,2.334898,2.861345,2.801188,2.049145,2.402212,2.9102,2.939008,2.482658,2.026382,1.635922,2.034042,2.236319,1.793311,1.773337,1.281275,2.771541,1.692794,2.47495,3.419191,1.443987,1.47529,1.383694,2.216136,1.84934,1.865352,3.657049
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050105_anat_thickness.nii.gz,Olin_0050105,0.010683,1.470664,0.127072,0.000001,0.002247,0,0.000005,0,0,0,0.000047,2.297681,4.480079,0,0.000378,0.016028,0,0.008691,0.823395,0.097262,0.000002,0.002168,0,0,0,2.490132,4.751268,0.012757,0.02529,0,0.013248,0,0.004385,0.000321,0,2.515567,1.63323,1.87284,4.246353,3.08092,2.680809,3.253767,2.797066,2.372422,2.531072,2.392665,2.676506,3.220855,2.273411,1.557959,2.342248,2.066064,2.03166,1.536818,1.438972,2.514516,1.545256,2.554485,3.589589,1.705464,1.522622,1.692348,2.585389,2.221701,1.950548,3.946704,1.971857,1.151453,1.810978,4.127578,3.029713,2.638241,3.083567,2.948098,2.050833,2.417087,2.567134,2.540904,2.837196,2.571182,1.632649,2.378935,2.569787,2.12783,1.739905,1.382171,2.958399,1.479264,2.635413,3.276786,1.520094,1.582398,1.52397,2.455191,1.661475,1.858437,3.824411
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050106_anat_thickness.nii.gz,Olin_0050106,0.002059,0.600901,0.056129,0,0.002907,0,0,0,0,0,0.000001,1.932111,3.854966,0,0.000032,0.005497,0,0.005072,0.290276,0.053961,0,0.001449,0,0.000106,0,2.50454,3.794836,0.000051,0.012254,0,0.002886,0,0.000262,0,0,3.109179,1.943615,1.622159,2.303971,3.145526,2.986101,2.757423,3.024753,1.909276,2.617226,2.658624,2.899486,2.980547,1.917361,2.140308,2.764835,2.239372,2.265292,2.000296,1.257137,3.201417,1.849462,2.813607,3.820781,2.322679,2.178341,1.428315,2.350843,2.054568,2.041236,2.975643,2.727503,1.763907,1.609452,2.285804,3.168412,2.902337,2.712292,3.256571,2.038531,2.335342,2.62892,2.403728,2.545048,2.019577,1.925979,1.89645,2.119811,2.187491,1.671352,1.155216,3.337834,1.634839,2.834076,3.470793,1.955708,2.138922,1.338505,2.288393,2.118459,1.315055,3.142889
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050107_anat_thickness.nii.gz,Olin_0050107,0.005749,0.62608,0.088484,0.000004,0.002132,0,0,0,0,0,0.000032,2.156589,5.063907,0,0.000465,0.012608,0,0.005856,0.373081,0.072362,0,0.002166,0,0,0,2.254033,4.210917,0.000729,0.017168,0,0.010553,0,0.000692,0,0,2.808959,1.585448,1.770691,3.736738,2.662972,2.576512,2.596989,2.572208,2.120428,2.22633,2.632338,2.651576,2.589013,1.924441,1.611731,1.973582,1.808849,1.792532,1.855057,1.100963,2.527944,1.610814,2.645487,3.86855,1.889143,1.7741,1.197811,2.201865,1.899165,2.053446,3.470208,2.002188,1.488709,1.68627,3.136109,2.590545,2.738798,2.357357,2.807446,2.17592,2.180036,2.701436,2.418625,2.35056,1.664835,1.46703,1.685901,2.077672,1.996798,1.804313,1.130788,2.381393,1.333784,2.361552,3.037627,1.864591,1.652544,1.263516,1.955153,2.049544,1.590234,3.404489
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050108_anat_thickness.nii.gz,Olin_0050108,0.004645,0.362529,0.12481,0.000018,0.006451,0,0,0,0,0,0.000006,2.536624,5.193762,0,0.000782,0.030758,0,0.013661,0.605906,0.115469,0,0.002967,0,0,0,2.63964,4.83613,0.000121,0.027273,0,0.019004,0.000116,0.00035,0,0,2.810069,1.932451,1.271765,3.760482,3.429145,2.048413,2.885342,2.762284,2.088884,2.381166,2.522402,2.853683,2.870889,2.736846,1.834032,2.467584,2.071006,2.021169,1.001426,1.574326,2.51891,1.753042,2.224999,4.277484,2.210963,2.22324,1.306345,2.348183,2.357037,2.480828,3.989803,2.448667,1.679366,1.589204,3.298085,3.282001,2.470991,2.912675,2.95952,2.127297,2.251245,2.666582,2.996346,2.597626,3.005256,1.606319,2.036673,1.925349,1.788522,1.430578,1.414276,3.03796,1.544091,2.13131,3.25302,1.967385,2.183811,1.241743,2.167939,2.057703,1.814728,3.730161
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050109_anat_thickness.nii.gz,Olin_0050109,0.009917,1.16706,0.106274,0,0.002337,0,0,0,0,0,0,2.24649,4.143975,0,0,0.018104,0,0.011591,0.603255,0.073904,0,0.001769,0,0,0,2.173187,4.106247,0.000039,0.016025,0,0.023446,0,0.00479,0.000009,0,2.284606,1.477992,1.544435,3.371622,2.968336,2.224173,2.79025,2.664591,1.932526,2.025513,2.011963,2.259717,2.580676,2.655202,1.216714,1.923185,1.466656,1.411534,2.150545,1.199829,2.384833,1.310786,2.208407,3.398144,1.86731,1.662958,1.10629,1.791284,2.061529,1.608031,3.390367,2.054518,1.229995,1.400694,3.529004,2.887512,2.292977,2.848217,2.67931,1.898361,2.106513,1.784003,2.416899,2.232148,2.300193,1.280083,1.708373,1.990878,1.570035,1.669816,1.086117,2.55218,1.198202,2.141216,2.991052,1.812411,1.732788,1.067467,1.758209,1.896745,1.206343,3.229043
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050110_anat_thickness.nii.gz,Olin_0050110,0.000607,0.377256,0.075772,0.000003,0.001311,0,0,0,0,0,0.00004,1.895235,3.204592,0,0,0.004982,0,0.000375,0.150997,0.071076,0,0.00065,0,0,0,1.8569,3.837595,0,0.009402,0,0.00224,0,0.001553,0,0,2.482363,1.717456,1.884153,3.418985,3.014234,2.571063,3.075677,2.409251,2.848778,1.799642,2.569657,1.971123,3.514391,2.2704,1.314343,1.595975,1.413478,1.797712,2.152997,0.92707,2.310287,1.186559,2.15196,3.569135,1.913717,1.603158,1.403348,1.82367,1.845482,1.393965,2.008904,1.102831,1.49612,1.634291,2.682628,2.976078,3.110339,2.797344,2.329397,2.731285,2.111215,1.985416,2.304182,1.766568,2.094048,1.114401,1.454891,2.206786,1.805099,2.253204,0.885531,1.892002,0.947219,2.032656,2.219119,2.123262,1.701114,1.236913,1.556728,1.684779,0.508509,2.099228
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050111_anat_thickness.nii.gz,Olin_0050111,0.004056,0.929047,0.109288,0,0.001462,0,0,0,0,0,0,2.223527,4.62895,0,0.000564,0.015192,0,0.004999,0.49207,0.079322,0,0.001438,0,0,0,2.234963,4.518548,0,0.021773,0,0.000877,0,0.002727,0.000078,0,2.43324,1.155295,1.843823,3.707938,2.986648,2.332283,2.889668,3.038263,2.098109,2.405003,2.62825,2.626939,2.796372,2.420322,1.543127,1.899192,1.824736,1.633271,1.757712,1.050798,2.442445,1.446486,2.354937,3.728153,1.235188,1.265452,1.22998,1.906533,1.850594,1.544017,3.372523,1.480209,1.011436,2.092559,3.65796,3.20461,2.502316,2.875012,3.059457,2.114788,2.447745,2.389103,2.392814,2.502716,2.67834,1.394089,1.668147,2.201373,1.817983,2.004811,1.053247,2.548757,1.450527,2.244637,2.350999,1.405777,1.248802,1.195915,1.929668,1.532454,1.545984,3.648153
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/Olin_0050112_anat_thickness.nii.gz,Olin_0050112,0.018599,1.30883,0.121275,0.000047,0.002185,0,0,0,0,0,0.000239,2.531284,4.191368,0,0,0.024583,0,0.010301,0.502446,0.101048,0.000002,0.002575,0,0,0,2.542281,4.530761,0.000029,0.021126,0,0.022363,0.00013,0.011327,0.000079,0,2.587645,2.151562,1.496093,3.4119,2.862103,2.335378,2.926717,2.880257,2.198529,2.483439,2.255729,2.581962,2.683728,2.20907,1.486491,2.2994,2.286597,2.232535,1.466747,1.159925,3.027397,1.740417,2.283158,4.014588,2.258692,2.060154,1.440886,2.292507,1.837993,1.831775,3.301106,2.729642,1.972399,1.485856,3.304005,2.84149,2.49303,2.918448,2.876681,2.000577,2.356547,2.370056,2.657106,2.869355,2.037531,1.50518,2.048157,2.574786,2.266286,1.651016,1.220704,2.89242,1.785456,2.436955,3.475454,2.244628,1.886389,1.409675,2.300125,1.937681,1.853639,3.218995
